ChEMBL ID,Smiles
CHEMBL187775,CCC1(CC)C(=O)N(C2OC(=O)N(c3ccc(C)cc3)C2=O)C1Sc1nc2ccccc2o1
CHEMBL402366,COC(CN(c1ccccc1CO)S(=O)(=O)c1ccc([N+](=O)[O-])cc1)n1c(=O)cc[nH]c1=O
CHEMBL1822494,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN(C)C)cc3)nn3cccc23)n[nH]1
CHEMBL3937971,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(OCCO)c2cn1)c1ccccc1
CHEMBL570646,NC(=S)Nc1cccc(OCCCCCNC(=S)Nc2ccc(Cl)cc2)c1
CHEMBL2393388,COc1cccc(CSc2nnc(Cn3nnc4ccccc43)o2)c1
CHEMBL4544909,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)[C@@H]2CC=C[C@@H]3CCCC[C@H]32)c2cccc(OCC(=O)O)c2)cc1OC
CHEMBL4521966,CC1(C)CC(=O)C(C(c2ccc(OCc3ccccc3)cc2)C2C(=O)CC(C)(C)CC2=O)C(=O)C1
CHEMBL4116050,CC(C)CC(=O)OC(Cn1ccnc1)c1ccccc1
CHEMBL3933474,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(C)cc(NS(C)(=O)=O)c2Cl)n1
CHEMBL571707,O=C1Nc2ccc(-c3ccn[nH]3)cc2C(CNC(=O)c2ccc(F)cc2)(C(F)(F)F)O1
CHEMBL1987577,Nc1nc(SCCNC(=O)CCc2ccc(O)cc2)nc2c1ncn2C1OC(CO)C(O)C1O
CHEMBL415679,CC(C)CC(=O)Nc1ccc(Cc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3C)cc2)cc1
CHEMBL5311844,CC(C)c1cccc(C(=O)N2CC(O)C(Cc3cnccn3)C2)c1
CHEMBL4789504,CN(C)CCCNC(=O)c1ccc(NC(=O)Nc2ccc(Nc3nc(/C=C/c4ccccc4)nc(N4CCOCC4)n3)cc2)cc1
CHEMBL4581144,Cc1c(C(=O)N2C3CCC2CN(c2ccc(C#N)cc2)C3)cnn1-c1nn2cccc2c(=O)[nH]1
CHEMBL1531272,Cc1ccccc1NC(=O)CSc1nc2ccccc2c(=O)n1C
CHEMBL567925,Cc1cc([N+](=O)[O-])ccc1NC(=O)Nc1ccc(S(N)(=O)=O)cc1
CHEMBL35524,O=C(O)c1cccc(CCn2cnc3c2NC=NCC3O)c1
CHEMBL275862,CNc1ccc(/C=C/c2cnc(OCCO)c([125I])c2)cc1
CHEMBL5440486,COc1ccc(-c2cc(C(=O)N[C@@H]3CCCN(C)C3)nn2C)cc1
CHEMBL1700518,CCN(c1ccc(NC(=O)COC(=O)/C=C/c2ccco2)cc1)C(C)C
CHEMBL403340,CNC(=O)[C@H](COCc1ccccc1)NC(=O)Nc1n[nH]c(=S)s1
CHEMBL3690136,Cc1ccc2c(c1)ncn2-c1ccc(C(=O)NC2CC2)s1
CHEMBL5619339,CCC(CC)O[C@@H]1C=C(C(=O)OCCN2CCOCC2)C[C@H](N)[C@H]1NC(C)=O
CHEMBL1194928,CC(C)(N)C(=O)N[C@H](CCC1CCCCC1)C(=O)N1CCC2(CC1)C[S+]([O-])c1ccccc12
CHEMBL1911233,CCC(=O)Nc1ccc(S(=O)(=O)N=C(N)N)cc1
CHEMBL147607,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)cc2)cc1CO
CHEMBL4104467,CCOc1cc(N2CC[C@@H](Oc3ccc(N4N=C(C(F)(F)F)[C@@H](C)[C@@H]4CC(=O)O)cc3)[C@H](C)C2)c(Cl)cn1
CHEMBL404349,O=c1[nH]c2nc(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)[nH]c2c(=O)n1CC1CC1
CHEMBL1928800,OC(Cn1cc(CN2CCN(c3ccccc3)CC2)nn1)c1ccccc1
CHEMBL592484,O=C(O)Cc1sc(C(c2ccc(F)cc2)c2ccc(F)cc2)nc1-c1cn[nH]c1
CHEMBL1432026,Cc1ccc([S+]([O-])c2ccc(NC(=O)C3CC3)cc2C#N)cc1
CHEMBL2063413,C#CCCOc1oc(=O)c2cc(NC(=O)c3ccccc3)ccc2c1Cl
CHEMBL6061938,CC(C)Oc1ccc(S(=O)(=O)N2C[C@@H](C)[C@@H](n3nc(CCC(=O)O)c4ccc(F)cc43)C2)cc1
CHEMBL3213438,COc1ccc(/C(C)=N/NC(=O)CNC(=O)c2cccs2)cc1
CHEMBL1366918,Cc1cc(Cl)cc(C)c1OCCCCN1CCOCC1
CHEMBL1445124,COc1ccc(Cl)cc1NC(=O)C(C)N(C)Cc1ccc(C(F)(F)F)cc1
CHEMBL4065462,O=C(Nc1ccc(Nc2c3ccccc3nc3c2[nH]c2ccccc23)cc1)c1ccc(B(O)O)cc1
CHEMBL4586110,NCCCc1cccs1
CHEMBL5269721,COc1ccc(Nc2ncnc3c2cnn3-c2ccc(C)c(C)c2)cc1Cl
CHEMBL2430672,O=C(O)[C@H](Cc1ccccc1)N1C(=O)/C(=C/c2ccccc2Oc2ccc(Cl)c(Cl)c2)SC1=S
CHEMBL3828268,COc1ccc(C(=O)NCCSCC(=O)c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc1
CHEMBL305050,O=C(O)CN1C(=O)[C@@H](NC(=O)[C@@H](CS)Cc2ccccc2)CS[C@@H]1c1ccccc1
CHEMBL4521960,O=C1NC(c2ccc(O)cc2)(c2ccsc2)CC(O)=C1Sc1ccccc1Cl
CHEMBL3657506,COc1cc(F)c(C(C)C)cc1-c1ccc(N(C)C)nc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12
CHEMBL3958746,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5ccc(F)cc5n3CO4)cc12
CHEMBL5967319,Cc1ccc(COc2ccc3nc(C4CCCC[C@H]4C(=O)O)n(Cc4cccc(Br)c4)c3c2)nc1
CHEMBL3734973,CCOC(=O)c1nc(CN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)cs1
CHEMBL3781677,N=C(N/N=C/c1ccccc1F)N/N=C/c1ccccc1F
CHEMBL3501249,CCS(=O)(=O)N1CCOC2(CCCN(Cc3ccccn3)C2)C1.O=C(O)C(F)(F)F
CHEMBL3213170,COc1ccc(/C=N/OCC(=O)N(Cc2ccc(OC)cc2)c2ccccc2C(=O)O)cc1
CHEMBL521304,CN(C(=O)Cc1c(-c2nccs2)nc2c(Cl)cc(Cl)cn12)c1ccccc1
CHEMBL3931894,Cc1cc(N2C(=O)NC(=O)C23CCN(C)CC3)cc(C)c1CCS(=O)(=O)N1CCC2(CC1)N=C(c1ccc(OC(F)(F)F)cc1)NC2=O
CHEMBL2426464,O=C(c1ccc(C(=O)N2CC3(CCNC3)C2)cc1)N1CCC(N2CCCC2)CC1
CHEMBL5935995,O=C(Nc1cnn(Cc2cccc(F)c2)c1)c1cc(-c2ccno2)on1
CHEMBL3682531,C/C(=N\NC(=O)c1cnc(Cl)c(Br)c1)c1cc(Cl)ccc1O
CHEMBL4578486,CC(=O)c1cccc(F)c1F
CHEMBL5091224,CC(C)(C)c1csc(NC(=O)Cc2cn(Cc3ccc(C#N)cc3)c3ccc(Cl)cc23)n1
CHEMBL4162042,Cc1ccn(C(C)c2nnc(Nc3ccn(Cc4c(F)cccc4Cl)n3)s2)n1
CHEMBL1807100,C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1
CHEMBL128421,N=C(NC(=O)OCc1ccccc1)c1ccc(-c2ccc(-c3ccc(C(=N)NC(=O)OCc4ccccc4)cc3)o2)cc1
CHEMBL83128,CN(C)CCn1c(=O)c2ccc(NCCNCCO)c3c(=O)c4cc(O)ccc4n(c1=O)c23
CHEMBL1443746,COCCNC(=O)c1ccccc1-c1nc(-c2ccccc2Cl)no1
CHEMBL1510509,COc1ccccc1-c1nnc(S)n1-c1ccccc1
CHEMBL3687142,[C-]#[N+]c1cc(-c2ccnc(Nc3ccn(C4CCNCC4)n3)c2)ccc1OCC1CCC1
CHEMBL4282312,CC(=O)NCCc1ccc(OC2CCC(OCc3ccc(Cl)cc3)CC2)c(O)c1-c1cccc(F)c1
CHEMBL1773925,C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(NN)nc(N)nc32)[C@@H]1O
CHEMBL3621906,O=[N+]([O-])c1ccc(C[Se]c2nnn(Cc3ccccc3)n2)c([N+](=O)[O-])c1
CHEMBL73111,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)N1CCCC1=O
CHEMBL5889175,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(NCCCF)c(-c3cccc(C(=O)NC(C)(C)C(F)(F)F)c3)cc12
CHEMBL1205912,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(c3ccc4c5cccnc5n(C)c4c3)C[C@H]12
CHEMBL1651763,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2sccc2c1=O
CHEMBL3086680,O=C1c2cc(OCCCO)ccc2COc2cc(Nc3ccc(F)cc3F)ccc21
CHEMBL5836664,CCC(CC)n1cc(-c2nc(-c3cnn(C[C@@](C)(O)CO)c3)cn3nccc23)cn1
CHEMBL3683334,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(F)c(C(F)(F)F)c1
CHEMBL3289016,N=C(N)c1ccc(Oc2cc(N)cc(Oc3ccc(C(=N)N)cc3)c2)cc1
CHEMBL63307,COC(=O)CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1
CHEMBL1871195,COc1cc(OC)c(NC(=O)c2cc(CN3CCOCC3)on2)cc1Cl
CHEMBL1616247,CCN(CC)CCN(C(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1)c1nc2cc(C)cc(C)c2s1
CHEMBL2324029,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1cc(N2CCNCC2)ncn1
CHEMBL483101,CCCC1=C(O)c2c(oc(-c3ccccc3)cc2=O)C(CCC)(CCC)C1=O
CHEMBL3623137,CCC(=O)N1CC(NC(=O)c2cnc(N)c3nc(-c4cccc(F)c4)ccc23)C1
CHEMBL5091947,O=C(O)Cn1nc(Cc2nc3cc(Cl)c(OCC(F)F)cc3[nH]2)c2ccccc2c1=O
CHEMBL3805815,CS(=O)(=O)c1cccc(CC2(c3cccc(OC(F)(F)F)c3)CN(C[C@@H](O)C(F)(F)F)c3ccccc32)c1
CHEMBL5782090,C=CCN1CCN(c2ccc3c(c2)CN(S(=O)(=O)c2cc(Cl)cc(Cl)c2)CC3)CC1
CHEMBL3553213,Cc1cc(C(=O)N2CCC3(CC2)COCCN(c2cccnc2)C3)[nH]n1
CHEMBL1254275,CCOC(=O)[C@H](NP(=O)(OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1N=[N+]=[N-])Oc1ccccc1)C(C)C
CHEMBL4585496,CCCCCCCC(SCCC(C)C)c1cc(OC)c2c(c1OC)/C(=N/O)C=C/C2=N\O
CHEMBL609167,Nc1ncnc2c1ncn2C1O[C@H](CCl)[C@@H](O)[C@H]1O
CHEMBL369485,O=[N+]([O-])c1ccccc1CO
CHEMBL140630,CCCCCCCC[C@@H]1C[C@@H]1CCCCCCCCCCCCOC(CO)CO
CHEMBL5197569,OC/C=C/C#CC#C/C=C/c1ccco1
CHEMBL1091772,COc1cccc(C(=O)Oc2cccc(OC)c2OC(=O)c2cccc(OC)c2)c1
CHEMBL3108935,CCCN(C)C(=O)O[C@@H](C)/C=C\C(=O)N[C@H]1CO[C@@H](C/C=C(C)/C=C/[C@@H]2C[C@]3(CO3)CC(C)(C)O2)OC1
CHEMBL4097393,Cc1cc(CNC(=O)c2cc([C@@H]3CCNC[C@H]3COc3ccc4c(c3)OCO4)ccc2F)n[nH]1
CHEMBL4442485,O=C(NCc1ncccc1F)c1coc(CCNCCc2nc3cc(F)ccc3[nH]2)n1
CHEMBL4171071,CCN1CCN(c2nc(-c3ccc(Cl)cc3)cc(-c3ccc(Cl)cc3Cl)c2C#N)CC1
CHEMBL184033,NS(=O)(=O)c1ccccc1-c1ccc(C(=O)NC(CC(=O)Nc2ccc(Br)cn2)C(=O)N2CCOCC2)cc1
CHEMBL5940681,CN(C)C(=O)C(N)c1cccc(-c2ccc3cnn(-c4cccc(CO)n4)c3c2)n1
CHEMBL1164991,NC1=S2C=CC(S(N)(=O)=O)=C2C(=O)C1=O
CHEMBL5414736,Nc1nc2c(c(=O)[nH]1)[n+](Cc1cc3cc(Cl)ccc3s1)cn2C/C=C\CP(=O)(O)O
CHEMBL520702,CS[C@@]1(CO)C(=O)N2[C@H]3Nc4ccccc4[C@@]3(c3c[nH]c4ccccc34)[C@H](O)[C@]2(SC)C(=O)N1C
CHEMBL2372441,N=C(N)NCCC[C@@H](C=O)NC(=O)CNC(=O)[C@@H](CCCNC(=N)N)NC(=O)CCc1ccccc1
CHEMBL67372,CCCC(Cc1ccc(OCCN(C)c2nc3ccccc3o2)cc1)C(=O)O
CHEMBL606520,CC(O)CC(=O)N(O)CCCP(=O)(O)O
CHEMBL5895553,CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3Cl)cn(C)c(=O)c2[nH]1
CHEMBL1904538,O=C(C[C@H]1C/C=C\C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)OC[C@@H]2CCCN2C1=O)NCCO
CHEMBL3115664,CN1CCN(c2ccc(Nc3ncc4cc(S(C)(=O)=O)c(=O)n(C5CCCC5)c4n3)cc2)CC1
CHEMBL1684005,O=C(NNC(=O)c1ccc2[nH]c(-c3ccc([N+](=O)[O-])o3)nc2c1)c1ccccc1
CHEMBL4589860,CC(C)c1ccc(CNc2cc(C(F)(F)F)c(C#N)c3nc4ccccc4n23)cc1
CHEMBL1379634,c1ccc(C(c2nnnn2Cc2ccco2)N2CCN(c3nc4ccccc4s3)CC2)cc1
CHEMBL5972716,O=C(OC(C(F)(F)F)C(F)(F)F)N1CCC2(CCCN2C(=O)c2nc3ccccc3o2)CC1
CHEMBL3233823,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCCc2ccc(Cl)cc2)CC1
CHEMBL407946,C#CCOc1ccc(CCNC(=O)C(NS(=O)(=O)N(C)C)c2ccc(C)cc2)cc1OC
CHEMBL1989598,Cc1cc(C)c(C(=O)/C(=C/c2ccccc2)c2ccccc2)c(C)c1
CHEMBL325070,COC(=O)[C@]1(Cc2ccccc2)C[C@@H]2[C@@H](NC(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)OC(C)(C)C)CCCN2C1=O
CHEMBL1601042,CS(=O)(=O)N1CCCC(C(=O)Nc2ccc(F)cc2F)C1
CHEMBL5752614,Cc1c([C@@H](C)Nc2nnc(C)c3cnc(N4C[C@H]5C[C@@H]4CO5)cc23)cccc1C(F)(F)F
CHEMBL584905,COc1cc2c(N3CCOCC3)cc(O)c(CC(=O)Nc3ccccc3)c2cc1OC
CHEMBL1312322,COc1ccccc1NS(=O)(=O)c1cc(C(=O)N2CCN(C/C=C/c3ccccc3)CC2)ccc1C
CHEMBL6015517,Cc1nnnn1-c1cc(Nc2ncc(F)c(N[C@@H]3C[C@@H]4CCCN4C(C)(C)C3)n2)c(F)cc1OC1COC1
CHEMBL5181711,NNC(=O)c1nc(NCC2CC2)cc(-c2ccccc2)n1
CHEMBL1243310,COc1ccc(NC(=O)COc2ccc([N+](=O)[O-])cc2)cc1
CHEMBL5813999,Cn1cc(-c2nc(N3CCOCC3)c3nc(C(=O)N4CCN(C(=O)OC(C)(C)C)CC4)[nH]c3n2)cn1
CHEMBL4644529,CCSC[C@@](O)([C@@H](Nc1cccc2nc(C)ccc12)c1ccc(C)cc1)C(F)(F)F
CHEMBL1903525,COc1ccccc1Cc1c(-c2ccc(F)cc2)nc2ccc(Br)cn12
CHEMBL116814,O=[N+]([O-])c1ccc(-c2c(O)nc3cc(Cl)cc(Cl)c3c2O)cc1
CHEMBL2058304,COc1cc(-c2nnc(SCc3ccc(C)cc3)o2)ccc1O
CHEMBL5815085,FC(F)Oc1cc(-c2cnc3cnn(Cc4cccnn4)c3c2)ccc1Cl
CHEMBL43351,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC(C)C#N
CHEMBL4089402,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCc2ccccc2C1)B(O)O
CHEMBL4107876,N#Cc1cc(C(=O)N[C@H](CO)c2c(F)cccc2F)ccc1-c1cn[nH]c1
CHEMBL4582234,COC(=O)c1ccc(N2CCN(c3ccccc3Cl)CC2)nc1
CHEMBL4969322,O=C1NC(=O)C2(CCN(C(=O)c3cc(Cc4ccccc4)ccc3O)CC2)N1
CHEMBL4533649,CCCCNc1nc(N)nc(C)c1I
CHEMBL460892,CC(C)(C)c1ccc(-c2nc3c(N4CCN(Cc5cccc6[nH]c(=O)[nH]c56)CC4)cccc3[nH]2)cc1
CHEMBL311476,CC(CC1=NOS(=O)N1)c1ccc2ccccc2c1
CHEMBL5410725,O=C(CS)OC1(C(=O)Nc2ccc(N3C(=O)c4ccccc4C3=O)cc2)CCCCC1
CHEMBL3732228,Fc1c(-c2nc(N[C@@H]3CCNC3)c3sccc3n2)ccnc1Nc1ccccc1
CHEMBL5742375,COc1cc(NCc2cc3cc(Cl)c(OCC(N)=O)cc3[nH]c2=O)ccc1C#N
CHEMBL3453180,COc1ccc(C2CCCN2c2nnc(C)s2)c(OC)c1
CHEMBL146560,CN1CCN(CCSC2Cc3ccccc3Oc3ccccc32)CC1
CHEMBL3694993,COC(=O)NC(C)Cc1ccc(C#Cc2cnc(NC3CC3)nc2)cc1
CHEMBL3208627,COc1cccc(/C=N/n2c(C)c3c(C)nnc(C)c3c2C)c1O
CHEMBL4949015,Cc1nc(C)c(-c2nc3c([nH]2)c(C)nn3Cc2cccc(Cl)c2)nc1C
CHEMBL6065058,O=C(c1cc(-c2ccccc2)on1)N1CCC2(CCNC2)C1
CHEMBL5799379,Cn1cc(-c2cnc(N)c(C(=O)N[C@H]3COC[C@@H]3OCc3ccc(-c4ccc(CN5CCN(CCO)CC5)c(C(F)(F)F)c4)cc3)c2)cn1
CHEMBL1222869,COc1ccc2c(c1)C(=O)N(C[C@@]1(c3ccc(-c4ccnc(N)c4)cc3)NC(=O)NC1=O)C2
CHEMBL3503881,Cc1cc(CN2CC[C@H]3C[C@H](C(=O)Nc4cccnc4C)O[C@@H]3C2)no1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
CHEMBL330814,Cc1cccc(-c2nn3c(c2-c2ccc(O)cc2)CCC3)n1
CHEMBL3973989,Cc1cc(/C=N\OCc2ccccc2)c(C)n1-c1ccccc1
CHEMBL4937136,CNC(=O)[C@@H]1C[C@@H](NCc2cccc(C(F)(F)F)c2)CN1CC(C)C
CHEMBL5993540,Cc1nc2c(-c3nnc[nH]3)cc(-c3ccnc(C#N)c3)cc2n1-c1ccnc2cc(F)cc(F)c12
CHEMBL5830365,O=C(NC1CCS(=O)(=O)C1)c1ccc(CNS(=O)(=O)c2ccc(F)c(Cl)c2)nc1
CHEMBL1568768,Nc1nn(-c2ccccc2)nc1C(=O)OCc1ccccc1Br
CHEMBL9301,C=CCOc1ccc(/C=C(\C)C(=O)N[C@@H]2[C@H](O)[C@@H](O)[C@H]3OCO[C@H]3[C@@H]2O)cc1O
CHEMBL1530220,Cc1ccc(-c2[nH]nc(N)c2N=Nc2ccccc2C)cc1
CHEMBL5798225,Cc1cc(C(=O)Nc2c3c(nn2CCC2CC2)C[C@]2(CCc4cc(OCC(F)(F)F)ccc42)NC3=O)ns1
CHEMBL1367355,O=C(NCC1CCCO1)c1cccc(F)c1
CHEMBL6041645,COc1cc(-c2cccc(-c3cccc(NC(=O)C4CNCCO4)c3C)c2C)cc(F)c1CN1CC(C(=O)O)C1
CHEMBL4079543,CNCc1cc(C#N)cc(OCc2ccc3c(C)cc(N)nc3c2)c1
CHEMBL5876263,COc1cc(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)c(C)cn1
CHEMBL5783826,Nc1ncnc2c1ccn2[C@@H]1C[C@H](Oc2ccc(F)c3c2CNCC3)[C@@H](O)[C@H]1O
CHEMBL1480271,Cc1ccc(-n2c(-c3ccccc3)cnc2S)cc1
CHEMBL5085502,CC(C)(C#N)CCOc1ccc2cc(O)c(N3CC(=O)NS3(=O)=O)c(F)c2c1
CHEMBL566628,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(-c2cnccn2)no1)Cc1cc(F)c(F)cc1F
CHEMBL3472591,Cc1cccc(-c2nc(N)nc3c2CN(C(=O)C2CCCC2)C3C)c1
CHEMBL4979450,c1ncn(C[C@H]2COC3(CCCCC3)O2)n1
CHEMBL5986756,CC[C@@H](Nc1c(Nc2ccc(Cl)c(S(C)(=O)=NC)c2O)c(=O)c1=O)c1ccc(C)o1
CHEMBL243273,CCN(CCCCCCCNC1=CC(=O)C(NCCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC
CHEMBL3193701,Cc1[nH]cnc1C(=O)N/N=C/c1ccc([N+](=O)[O-])s1
CHEMBL1724502,O=C(COC(=O)c1ccccc1NCCO)NCC1CCCCC1
CHEMBL2234849,NNC(=O)CSc1nnc(CCCCc2nnc(SCC(=O)NN)n2C2CCCCC2)n1C1CCCCC1
CHEMBL5008089,COc1ccc(S(=O)(=O)NCc2nc3cccnc3n2C)cc1
CHEMBL338445,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1
CHEMBL4901362,Cc1nc2[nH]cnc2cc1-c1ccc(CN(C)C)cc1
CHEMBL507405,C/C(=C\C(=O)O)CC[C@@H]1[C@@]2(C)CCC[C@@](C)(CO)[C@@H]2CC[C@@]1(C)O
CHEMBL521653,COc1cc(/C=C/C(=O)c2ccccc2O)cc(OC)c1OC
CHEMBL1339195,CCN(CC)S(=O)(=O)c1cccc(-c2nn(-c3ccccc3)cc2/C=C(\C#N)C(=O)NCc2ccco2)c1
CHEMBL5169373,COc1ccc(-c2n[nH]c(C)c2Oc2ccc(Cl)cc2Cl)c(O)c1
CHEMBL1321380,CN(C)S(=O)(=O)c1cccc(NC(S)=NC2CCCCC2)c1
CHEMBL5934300,COc1cccc(F)c1-c1cc(Cn2cnc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O
CHEMBL5550030,Cc1cc(=O)oc2cc(NCc3cc(I)cc(I)c3O)ccc12
CHEMBL3470616,CN(C)CCNCC1COCc2c(-c3ccnn3C)nnn2C1
CHEMBL4894898,Cc1ccccc1NC(=O)[C@]1(C)Oc2cccnc2N(C)C1=O
CHEMBL3442731,CCOCC(=O)N1CCCn2c(CN3CCOCC3)nnc2C1
CHEMBL5796904,Cn1cnc(-c2cc(Cl)c(F)c(C(=O)NNS(=O)(=O)CC3CCCN(C(=O)C4CCOCC4)C3)c2)c1
CHEMBL274358,CC(=O)NCCc1cccc2ccc3c(c12)CCCO3
CHEMBL1593128,COc1ccc(Oc2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(C[C@H]4CCCO4)c3n2)cc1
CHEMBL4920991,CCc1ccc(CNCc2ccc(N(C)CC)nc2)s1
CHEMBL6048466,Cc1cc(OCc2n[nH]c3ncccc23)c(-c2cc(C(=O)N3CCN(C)C(=O)C3)ccc2F)cc1Cl
CHEMBL3728251,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCC(O)(c2cccnc2F)CC1
CHEMBL1616383,CCC(C)Sc1cccc(-c2nc3ccc(C)cn3c2NC2CCCCC2)c1
CHEMBL2002220,CCOC(=O)CNC1=NNS(=O)(=O)c2ccccc21
CHEMBL1904449,CCN(CC)c1cc(C)nc2nc(-c3ccc(C)cc3)nn12
CHEMBL4165226,Cn1nccc1-c1ccc(C(=O)N2[C@@H](c3ccccc3Cl)SC[C@H]2C(=O)O)cc1
CHEMBL4066252,Cn1cc(C(=O)CSc2nnnn2C)cc1C(N)=O
CHEMBL6051763,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(/C=C/c3cnn(C)c3)c2c(=O)n1-c1ccccc1
CHEMBL2314362,N=C(N)Cc1cccc2c(-c3ccc(C(F)(F)F)cc3)cccc12
CHEMBL5835659,CN(C(=O)[C@H]1C[C@]2(COC(=O)N2)C1)[C@H]1C[C@@H](c2cccc(C(C)(C)C)c2)C1
CHEMBL4918364,Cc1cc(Cl)ccc1NC(=O)N[C@H]1C[C@H]2C(=O)N3CCC[C@@H]3C(=O)N2C1
CHEMBL3214339,COc1ccc(OC)c(/C=N/NC(=O)c2cccc3ccccc23)c1
CHEMBL3970247,COc1cc(CCC(=O)CC(C)=O)cc(OC)c1O
CHEMBL4866516,COc1cccc(-c2nnc(SSc3nnc(-c4cccc(OC)c4)[nH]3)[nH]2)c1
CHEMBL3443000,O=c1cc(Cn2ccnc2)nc2n1CCCN(Cc1cccs1)C2
CHEMBL556173,Cl.O=C(O)CCCc1ccc(-n2ccnc2)cc1
CHEMBL458374,C[C@@H]1CC[C@@H]2C(C)(C)C[C@]3(C)CC=C[C@]123
CHEMBL4128596,COc1cccc(CNc2nc(N)c3nc(-c4ccccc4)sc3n2)c1
CHEMBL220931,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3cccc(NS(=O)(=O)CCN4CCCC4)c3)nnc2c1
CHEMBL1310047,CS(=O)(=O)c1ccc(SCC(=O)NC2CCS(=O)(=O)C2)c([N+](=O)[O-])c1
CHEMBL4572425,COC(=O)C(C)(C)Nc1nc(-c2ccncc2)nc2cnccc12
CHEMBL4212015,COc1cc2ncnc(Oc3cnc(CC(=O)Nc4cnn(C(C)C)c4)c(OC)c3)c2cc1OC
CHEMBL3116244,COc1cc2c(Oc3ccc(N/C=C4\C(=O)NC(=O)N(c5c(C)cccc5C)C4=O)cc3F)ccnc2cc1OCCCN1CCC(C)CC1
CHEMBL3417231,CC1CC(N[C@@H]2CC[C@@](C(=O)N3CCc4ccc(C(F)(F)F)cc4C3)(C(C)C)C2)c2ccc(Br)cc21
CHEMBL422399,CCn1c(=O)c2c(nc(/C=C/c3cc(OC)c(OC)c(OC)c3)n2C)n(CC)c1=O
CHEMBL5569565,COc1ccccc1C1OCCN([C@@H]2CCC[C@H](C(=O)O)C2)C(=O)CC(=O)N(CC(C)(C)C)c2ccc(Cl)cc21
CHEMBL505822,C/C=C(/C)C(=O)O[C@@H](C[C@@]1(C)[C@H](C)C[C@H](OC(C)=O)[C@]2(COC(C)=O)[C@@H]1[C@H](OC(=O)/C(C)=C\C)CC[C@]21CO1)C1=CC(=O)OC1
CHEMBL72383,COC(=O)C1(NC(=O)CCCOc2ccc(Cl)c(Cl)c2)Cc2cc3ccccc3cc2C1
CHEMBL3689134,CN(C)c1ncccc1-c1nc(C2(c3ccc(-c4cnc(N)nc4)nc3)CCC2)no1
CHEMBL5647620,Cn1c(-c2n[nH]c3c2C2(CCC2)N(C(=O)NC2CC2)C3)cc2ccccc21
CHEMBL2007478,COc1ccc(COC2CC(OC)OC(C)C2OC(=O)c2ccccc2)cc1
CHEMBL1966224,Oc1ccc(/C=N/N=C(c2ccccc2)c2ccccc2)c(O)c1O
